"CustomerID","strategic_priority","pred_sensitivity","business_value"
3002878,"Protect (High Value, Negative Sensitivity)",-0.011552305416308,-0.838928419332287
3002882,"Protect (High Value, Negative Sensitivity)",-0.0192234437339476,-1.9946245218344
3002886,"Protect (High Value, Negative Sensitivity)",-0.0110060177359614,-1.95698001363129
3002890,"Protect (High Value, Negative Sensitivity)",-0.0170274435721598,-3.86301612321589
3002894,"Protect (High Value, Negative Sensitivity)",-0.011690936081449,-0.995833935417824
3002930,"Protect (High Value, Negative Sensitivity)",-0.0168595194574347,-1.42210046623461
3002934,"Protect (High Value, Negative Sensitivity)",-0.0118148365376939,-3.13884762296915
3002938,"Maintain (Standard)",-0.0129671438484004,-0.544490370194334
3002942,"Maintain (Standard)",-0.0116029522298471,-0.250739797686996
3002946,"Protect (High Value, Negative Sensitivity)",-0.0159051365974278,-5.70755826798697
3002958,"Maintain (Standard)",-0.0156568780817202,-0.473777130752852
3002966,"Protect (High Value, Negative Sensitivity)",-0.0197805046435853,-1.58758330269415
3002970,"Protect (High Value, Negative Sensitivity)",-0.0156240882886589,-1.00384767254634
3002978,"Protect (High Value, Negative Sensitivity)",-0.0160249017072009,-3.45689179627738
3002986,"Protect (High Value, Negative Sensitivity)",-0.0136858373334431,-1.10773167376889
3002990,"Maintain (Standard)",-0.0142140957065992,-0.717669692226192
3002994,"Maintain (Standard)",-0.0155627831299515,-0.52290951316637
3003002,"Protect (High Value, Negative Sensitivity)",-0.0202892368629771,-2.59905124214737
3003006,"Maintain (Standard)",-0.0156678493745525,-0.121269154159036
3003014,"Protect (High Value, Negative Sensitivity)",-0.0138809951841773,-0.873808646843961
3003018,"Protect (High Value, Negative Sensitivity)",-0.0182526004984028,-1.44651858949842
3003022,"Protect (High Value, Negative Sensitivity)",-0.0147837544604167,-1.94110696065271
3003038,"Maintain (Standard)",-0.0158266026740704,-0.327294143299775
3003046,"Maintain (Standard)",-0.0176409547845326,-0.68358699790064
3003062,"Protect (High Value, Negative Sensitivity)",-0.0147888736781778,-1.05947491030466
3003078,"Protect (High Value, Negative Sensitivity)",-0.0155333197375697,-1.49135402800407
3003086,"Protect (High Value, Negative Sensitivity)",-0.0168002483280946,-1.43742924695177
3003090,"Protect (High Value, Negative Sensitivity)",-0.0143454455400858,-1.02699044621474
3003102,"Protect (High Value, Negative Sensitivity)",-0.0137451683166819,-1.13713777483909
3003106,"Protect (High Value, Negative Sensitivity)",-0.0203777648995043,-2.17165840534017
3003118,"Maintain (Standard)",-0.0180869213883082,-0.666141314731391
3003122,"Maintain (Standard)",-0.0132222161066675,-0.72722188586671
3003126,"Protect (High Value, Negative Sensitivity)",-0.0126008538207066,-0.816661336119992
3003146,"Protect (High Value, Negative Sensitivity)",-0.0195760088506156,-1.86167844169354
3003154,"Protect (High Value, Negative Sensitivity)",-0.0150846887222209,-2.12301909076537
3003162,"Protect (High Value, Negative Sensitivity)",-0.0149565892435595,-1.68022323562147
3003166,"Protect (High Value, Negative Sensitivity)",-0.0108231675165423,-0.858060720711476
3003170,"Maintain (Standard)",-0.0155627831299515,-0.466883493898545
3003174,"Maintain (Standard)",-0.0135559554490525,-0.592937491341556
3003178,"Maintain (Standard)",-0.0130040693228052,-0.520162772912208
3003190,"Maintain (Standard)",-0.0133592861277846,-0.779915124140063
3003194,"Protect (High Value, Negative Sensitivity)",-0.0194799104184892,-3.3896992119213
3003202,"Protect (High Value, Negative Sensitivity)",-0.0159139584320965,-3.46351391316149
3003206,"Protect (High Value, Negative Sensitivity)",-0.0134310973161796,-0.934938684179265
3003222,"Protect (High Value, Negative Sensitivity)",-0.0160300235579088,-0.998830767893299
3003226,"Protect (High Value, Negative Sensitivity)",-0.014137626575152,-1.28864466232511
3003234,"Maintain (Standard)",-0.0162560715436719,-0.434524792362349
3003242,"Maintain (Standard)",-0.0151264056283358,-0.549693580533723
3003254,"Maintain (Standard)",-0.0153327259486121,-0.883011687380572
3003258,"Protect (High Value, Negative Sensitivity)",-0.0183570866580915,-1.87646139819012
3003262,"Maintain (Standard)",-0.0162159682835035,-0.60972040745973
3003274,"Maintain (Standard)",-0.0128488661753889,-0.159325940574822
3003278,"Maintain (Standard)",-0.0154668095634736,-0.823452941159333
3003286,"Protect (High Value, Negative Sensitivity)",-0.0172868682465492,-1.42754957980004
3003322,"Maintain (Standard)",-0.0137584012803802,-0.511674943617339
3003326,"Protect (High Value, Negative Sensitivity)",-0.0138460829363684,-1.03997928935063
3003334,"Maintain (Standard)",-0.0154684002638937,-0.58176653392504
3003342,"Maintain (Standard)",-0.0164339361977532,-0.979462597386093
3003346,"Protect (High Value, Negative Sensitivity)",-0.0166497426559424,-2.61184513043769
3003362,"Maintain (Standard)",-0.0163245304474421,-0.254009693762199
3003366,"Protect (High Value, Negative Sensitivity)",-0.0160265673198415,-1.0409255474237
3003370,"Protect (High Value, Negative Sensitivity)",-0.0170786819084553,-1.57123873557788
3003378,"Maintain (Standard)",-0.0139652878210715,-0.617265721691358
3003386,"Maintain (Standard)",-0.012522237065772,-0.627238854624519
3003390,"Protect (High Value, Negative Sensitivity)",-0.013781887177349,-1.63315363051586
3003422,"Protect (High Value, Negative Sensitivity)",-0.0181186923196299,-1.52287608946489
3003426,"Protect (High Value, Negative Sensitivity)",-0.0154017921043834,-1.23676390598199
3003434,"Protect (High Value, Negative Sensitivity)",-0.0160062101758811,-0.968055591437286
3003442,"Protect (High Value, Negative Sensitivity)",-0.0171933743094171,-1.54637208538897
3003446,"Protect (High Value, Negative Sensitivity)",-0.0165222351250026,-1.69303343325902
3003450,"Maintain (Standard)",-0.0174870367072074,-0.299727809161535
3003458,"Maintain (Standard)",-0.0174073409218413,-0.694901049599906
3003466,"Maintain (Standard)",-0.015305640348256,-0.44003716001236
3003470,"Maintain (Standard)",-0.0150817223133386,-0.691496968066575
3003478,"Protect (High Value, Negative Sensitivity)",-0.0155122061217626,-1.21072768780357
3003486,"Protect (High Value, Negative Sensitivity)",-0.0169081641803528,-1.34521354218887
3003490,"Protect (High Value, Negative Sensitivity)",-0.0160843156819461,-1.24396097484171
3003498,"Maintain (Standard)",-0.0178252140842329,-0.658998164694091
3003506,"Maintain (Standard)",-0.0148086235507607,-0.769900338404048
3003510,"Protect (High Value, Negative Sensitivity)",-0.0148822067894963,-0.968980484064101
3003518,"Maintain (Standard)",-0.0177462315774816,-0.60798589384452
3003530,"Maintain (Standard)",-0.0140273586374023,-0.285877569030258
3003554,"Protect (High Value, Negative Sensitivity)",-0.0174206393983612,-1.40044520123426
3003562,"Maintain (Standard)",-0.0138627766921413,-0.763007229135458
3003566,"Protect (High Value, Negative Sensitivity)",-0.0154410159178749,-1.26415597319642
3003586,"Maintain (Standard)",-0.0124839103524762,-0.581001187804242
3003598,"Protect (High Value, Negative Sensitivity)",-0.0175634908798006,-1.59335989261551
3003602,"Maintain (Standard)",-0.0113157698131165,-0.456591311959253
3003626,"Maintain (Standard)",-0.0170644027720688,-0.552204073704147
3003630,"Protect (High Value, Negative Sensitivity)",-0.0182863745906927,-1.81912854428211
3003638,"Protect (High Value, Negative Sensitivity)",-0.0146539964025272,-1.09084349220413
3003650,"Maintain (Standard)",-0.0140562299060192,-0.453032289870998
3003654,"Protect (High Value, Negative Sensitivity)",-0.0202300081784409,-2.65154717194825
3003658,"Maintain (Standard)",-0.0177790373603414,-0.65817996307984
3003678,"Maintain (Standard)",-0.0168068022857732,-0.509918381350359
3003682,"Protect (High Value, Negative Sensitivity)",-0.0134375448637347,-0.983493908576746
3003706,"Protect (High Value, Negative Sensitivity)",-0.0153394315910024,-1.01685092016755
3003710,"Maintain (Standard)",-0.013254403970145,-0.466422475709403
3003714,"Protect (High Value, Negative Sensitivity)",-0.0171923931682867,-3.76272716881124
3003718,"Protect (High Value, Negative Sensitivity)",-0.0201724460079578,-2.91612879491038
3003730,"Protect (High Value, Negative Sensitivity)",-0.0143750425670608,-0.870408827435529
3003734,"Protect (High Value, Negative Sensitivity)",-0.0159261748727463,-1.17009606790067
3003750,"Maintain (Standard)",-0.0163513215408559,-0.190002356304746
3003754,"Protect (High Value, Negative Sensitivity)",-0.00504874309110991,-0.64588570364569
3003762,"Maintain (Standard)",-0.0113692247430053,-0.531511256735497
3003766,"Protect (High Value, Negative Sensitivity)",-0.0146047897521736,-0.903744389864503
3003782,"Maintain (Standard)",-0.0158331292306068,-0.167197844675208
3003794,"Maintain (Standard)",-0.0151935083634371,-0.768791523189919
3003802,"Protect (High Value, Negative Sensitivity)",-0.0159625282616109,-1.56688177415973
3003810,"Maintain (Standard)",-0.015295146130616,-0.461760461683297
3003814,"Protect (High Value, Negative Sensitivity)",-0.0158788243057566,-1.67632748195872
3003838,"Protect (High Value, Negative Sensitivity)",-0.00705329860806515,-1.57069906703003
3003842,"Protect (High Value, Negative Sensitivity)",-0.0139749539789348,-1.1663496590819
3003846,"Maintain (Standard)",-0.0135203975051622,-0.811223850309734
3003854,"Protect (High Value, Negative Sensitivity)",-0.0176635303995902,-3.67896011162665
3003858,"Protect (High Value, Negative Sensitivity)",-0.0121410781261609,-0.806046176795821
3003862,"Protect (High Value, Negative Sensitivity)",-0.0203332863983357,-2.59432401156365
3003870,"Maintain (Standard)",-0.0172508804854218,-0.5418501560471
3003878,"Protect (High Value, Negative Sensitivity)",-0.0111478051088675,-1.34241869120983
3003882,"Maintain (Standard)",-0.0151865564594874,-0.535174249632336
3003894,"Maintain (Standard)",-0.0145431023951735,-0.58157866478299
3003902,"Protect (High Value, Negative Sensitivity)",-0.00789634012311229,-1.51443907221171
3003906,"Maintain (Standard)",-0.0112030392185316,-0.407678597162366
3003926,"Protect (High Value, Negative Sensitivity)",-0.010295532878025,-0.824157406885898
3003938,"Protect (High Value, Negative Sensitivity)",-0.00935331884956803,-0.796622166417709
3003962,"Protect (High Value, Negative Sensitivity)",-0.0185603617826743,-2.79333444829249
3003966,"Protect (High Value, Negative Sensitivity)",-0.0144742814555803,-1.09526887774376
3003970,"Maintain (Standard)",-0.0169288820800599,-0.507697173580998
3003974,"Protect (High Value, Negative Sensitivity)",-0.0182311868084875,-2.62365009360944
3003978,"Maintain (Standard)",-0.0176825400536886,-0.558237789494948
3003990,"Maintain (Standard)",-0.0166262155441078,-0.633957598696831
3003994,"Maintain (Standard)",-0.0173042991777627,-0.569138399956616
3004002,"Protect (High Value, Negative Sensitivity)",-0.00796683205323594,-1.05528657377163
3004006,"Maintain (Standard)",-0.0129584128793901,-0.64882773287106
3004010,"Protect (High Value, Negative Sensitivity)",-0.00630947861096184,-0.379767517593793
3004018,"Protect (High Value, Negative Sensitivity)",-0.0187761833660158,-1.53983479784695
3004030,"Maintain (Standard)",-0.0140327472070179,-0.657434206648788
3004038,"Maintain (Standard)",-0.0160636582404718,-0.449461157568402
3004046,"Protect (High Value, Negative Sensitivity)",-0.0174120671677619,-3.10631278272872
3004062,"Protect (High Value, Negative Sensitivity)",-0.0138340166484431,-2.45526127476567
3004074,"Maintain (Standard)",-0.0165743542066089,-0.4970648826562
3004078,"Maintain (Standard)",-0.0174547944022261,-0.541447722357055
3004082,"Maintain (Standard)",-0.0122570868281064,-0.624988857365148
3004086,"Maintain (Standard)",-0.0156611137549857,-0.53545347928296
3004106,"Maintain (Standard)",-0.0157843578279667,-0.669888146218905
3004122,"Protect (High Value, Negative Sensitivity)",-0.0170517021607128,-1.25244752370435
3004130,"Maintain (Standard)",-0.0179591882168252,-0.554220548371227
3004134,"Maintain (Standard)",-0.0175695429349331,-0.647964743440334
3004162,"Maintain (Standard)",-0.0111349346063078,-0.392395095526287
3004166,"Maintain (Standard)",-0.0165162362685377,-0.444947405074406
3004178,"Protect (High Value, Negative Sensitivity)",-0.0137964794458817,-0.986448280380545
3004182,"Maintain (Standard)",-0.0151333894573422,-0.775132208005068
3004190,"Maintain (Standard)",-0.0178338982694426,-0.597792269991716
3004206,"Maintain (Standard)",-0.0179398703086509,-0.181192690117374
3004210,"Maintain (Standard)",-0.0173726427544582,-0.297767096811414
3004230,"Maintain (Standard)",-0.0175207194209497,-0.506173584071236
3004234,"Maintain (Standard)",-0.0173248198091666,-0.545385327592563
3004242,"Maintain (Standard)",-0.0172056135871975,-0.303162911406419
3004246,"Maintain (Standard)",-0.0172714991446276,-0.566677886935232
3004250,"Maintain (Standard)",-0.0174840354763263,-0.52452106428979
3004258,"Protect (High Value, Negative Sensitivity)",-0.0143055163874949,-0.917984986585549
3004266,"Protect (High Value, Negative Sensitivity)",-0.0182604338973041,-2.9390168357711
3004270,"Maintain (Standard)",-0.0161336653171277,-0.483848622860659
3004290,"Protect (High Value, Negative Sensitivity)",-0.0132319483096507,-1.17102742540409
3004294,"Protect (High Value, Negative Sensitivity)",-0.0196229957386149,-5.0703858689007
3004298,"Maintain (Standard)",-0.017600148038106,-0.542436562534427
3004306,"Protect (High Value, Negative Sensitivity)",-0.0185810793126109,-5.41192516059106
3004314,"Maintain (Standard)",-0.0179262805896721,-0.885558261129799
3004322,"Protect (High Value, Negative Sensitivity)",-0.0107465720122084,-0.739686551600305
3004334,"Protect (High Value, Negative Sensitivity)",-0.0100533968119755,-0.881984502314615
3004350,"Protect (High Value, Negative Sensitivity)",-0.0154021931438393,-1.65743000420855
3004358,"Protect (High Value, Negative Sensitivity)",-0.0150329739705425,-1.69241220960368
3004374,"Protect (High Value, Negative Sensitivity)",-0.0152366878668889,-0.961739738158029
3004382,"Maintain (Standard)",-0.0117117146877397,-0.541666804307963
3004394,"Maintain (Standard)",-0.0161962630413743,-0.48588789124123
3004406,"Protect (High Value, Negative Sensitivity)",-0.0173044630985064,-1.18397136519981
3004414,"Maintain (Standard)",-0.0139605214938053,-0.762523683991643
3004418,"Maintain (Standard)",-0.0150915999645012,-0.600494762587504
3004426,"Maintain (Standard)",-0.0157880741754156,-0.394543973643637
3004434,"Protect (High Value, Negative Sensitivity)",-0.0148817429119112,-1.23205949567713
3004442,"Maintain (Standard)",-0.0156861926320983,-0.521409043090949
3004446,"Maintain (Standard)",-0.012605252020571,-0.676271770903634
3004462,"Protect (High Value, Negative Sensitivity)",-0.0172734534395708,-1.73891855776159
3004466,"Protect (High Value, Negative Sensitivity)",-0.0127947325459205,-1.10341773476018
3004478,"Protect (High Value, Negative Sensitivity)",-0.015003072895341,-0.983901520476461
3004490,"Maintain (Standard)",-0.0151232973393202,-0.710643741974655
3004494,"Maintain (Standard)",-0.0103461829504816,-0.620667515199389
3004498,"Maintain (Standard)",-0.0184552312580703,-0.548858577615011
3004502,"Maintain (Standard)",-0.016542572669431,-0.717451376673222
3004506,"Maintain (Standard)",-0.0145417457727033,-0.453702468108343
3004510,"Maintain (Standard)",-0.0126376108899179,-0.392397818131949
3004514,"Maintain (Standard)",-0.0155801737057361,-0.703912248025155
3004518,"Protect (High Value, Negative Sensitivity)",-0.0141769235746316,-2.10286307382511
3004522,"Maintain (Standard)",-0.0172951362267407,-0.523177870858905
3004538,"Maintain (Standard)",-0.0132273529286524,-0.408328384907501
3004554,"Protect (High Value, Negative Sensitivity)",-0.015337788057679,-0.978090744438189
3004562,"Maintain (Standard)",-0.0171455466560819,-0.575404545778109
3004582,"Maintain (Standard)",-0.0155432876829477,-0.47002901953234
