"Churn_flag","CustomerCareCalls","DroppedBlockedCalls","MonthlyRevenue","MonthlyMinutes","OverageMinutes","PercChangeMinutes","PercChangeRevenues","MonthsInService","CreditRating_num"
0,0,25.3,177.48,1938,84,135,-29,48,4
1,0,1.7,29.99,70,0,-34,0,50,1
1,0,0,31.02,2,0,-2,-1,46,1
1,1.3,37.7,50.99,904,2,-54,0,48,3
0,0,2,34.19,280,0,-6,0,50,3
0,0,2.3,42.44,121,0,-75,-1.5,46,1
0,0.3,6.7,73.45,559,75,-97,-23.4,44,1
1,0,1,30.86,114,13,-17,-4.9,44,1
1,0,3,36.88,148,0,-80,-7.4,50,1
0,6.7,11,35.24,421,0,111,0.7,46,2
1,0,0,26.94,20,7,2,-1.2,48,1
1,0,4,71.5,246,0,102,-0.2,50,1
1,0,2.3,51.22,114,0,-26,-1.2,44,1
0,0,0,33.52,9,0,-9,-0.3,44,1
0,0,1.6,10.1,19,0,-19,-0.1,46,1
0,0,1.7,17.14,11,0,7,-0.2,44,1
0,0,2.3,28.89,181,0,-63,-11.2,50,1
0,0,1.6,31.48,96,0,-10,-0.5,50,1
0,0,0,17.62,28,0,-6,0,50,1
0,0,1.3,32.81,36,0,-2,-0.3,48,1
0,0,0.3,30,19,0,-3,0,46,1
0,0.7,9.7,64.17,324,80,-34,-10.2,48,3
0,2.7,14,160.95,1368,264,-78,-15.1,44,1
1,0,0.7,29.99,25,0,58,0,46,1
1,0,4.4,88.5,203,0,94,0.5,46,3
1,0.7,33.4,258.39,3459,421,-190,-57.9,44,1
1,0,5.7,30.82,183,0,-7,0.4,46,1
0,2,81,291.26,5053,561,-355,-25.8,48,1
1,1.3,5,49.4,321,185,-107,3.6,46,1
1,1.3,4.7,68.83,424,13,39,14.8,46,3
0,0.3,37.7,94.85,1444,28,-104,-11,48,6
1,0.7,11.7,87.73,1274,10,122,6.3,50,5
1,0,3.6,107.61,238,0,141,30.4,44,1
0,0,27,112.58,797,0,-75,-37.2,48,3
0,0.3,19,63.12,1070,72,138,19.1,48,1
0,1.3,3.6,46.25,732,5,-16,-1.2,48,4
1,1,3.3,30,12,0,7,0,50,1
0,0,4,68.42,638,134,102,19.8,44,1
0,0,4.7,54.62,308,34,12,-14,50,1
1,0,6,39.79,236,0,43,-1.9,48,1
0,0,3.3,24.99,33,0,17,0,46,1
1,0,10,82.79,801,0,-281,0.4,48,4
0,0.7,2.3,33.24,24,0,-8,0,46,3
0,0,4.3,53.65,322,57,42,-13.7,48,3
0,0,17.3,100.67,1204,57,626,44.2,50,1
0,0,14,86.24,706,0,46,-1.2,48,2
0,0.3,8.3,65.58,673,4,-174,-11.3,46,1
0,0.3,11,46.99,336,57,214,51.3,48,1
0,0.7,11,59.99,205,0,37,0,50,4
0,0,2.6,29.74,106,21,-86,-11.8,46,1
0,0,4.7,43.37,473,32,-141,-9.6,44,1
0,0,0,31.2,172,1,80,1.4,50,1
0,3.7,7.3,31.05,307,3,52,3.1,46,1
0,0,8.3,45.18,304,47,-22,-16.7,48,1
0,0,0,148.33,867,203,19,-70.1,46,5
0,0,3,30.25,115,0,-9,0.7,50,1
0,5.3,9,30.87,390,2,-4,-0.9,44,1
0,1.3,4,63.77,277,0,-89,-11.6,44,1
1,0,0.7,33.56,4,0,-4,-0.3,50,1
0,0,1,30.24,35,0,10,-0.2,46,3
0,31,17,84.12,1378,0,-23,-29.1,44,4
1,0,2.3,105.36,423,191,-94,-33.6,50,1
0,0,0,30,21,0,-9,0,50,1
0,0.3,12.3,146.05,1237,154,100,13.3,48,1
1,0,0,144.24,592,272,828,183.9,50,1
0,1.3,5.6,124.2,433,134,-209,71.7,50,1
1,0,1.7,34.51,267,6,-44,-4.5,44,1
0,0,2,30.24,190,0,-2,0.7,50,1
0,0,8.4,84.14,886,5,176,0.1,44,3
0,0,6,95.58,385,3,78,3.6,46,6
0,0,43,82.74,968,0,445,12.3,48,1
0,0.7,21.7,81.62,1270,0,-53,-1,50,4
0,16,22.6,56.19,1585,8,275,3.1,44,3
0,0,0,20.25,1,0,0,0,46,1
0,0,5.7,50.65,410,0,-103,-0.3,44,1
0,0.7,1,55.44,233,0,-69,-1.4,44,3
0,0,13,111.95,1080,252,96,44.5,50,4
0,0.3,2.4,75.91,281,0,40,-0.9,44,1
1,0,0,30,0,0,0,0,50,1
0,0,1.3,31.01,56,0,-6,-1,44,1
0,0,1.3,23.05,52,15,2,1.4,48,1
0,0.3,14,95.31,888,19,44,-25.1,43,3
0,1.7,36,101.3,1286,45,-147,-88.6,48,2
0,0,0,5,0,0,0,0,46,1
1,0,3.7,52.32,378,3,-93,-1.3,43,1
0,0,5.4,51.24,438,0,-66,-0.2,49,1
0,0,2,35.48,325,0,-99,0.5,45,1
0,0,0,36.29,90,37,102,19.6,49,1
0,0,2.3,40.05,553,0,236,4,43,3
1,0,9,47.96,444,40,-1,1.1,43,3
0,0,12.3,96.77,1677,42,-69,1.9,45,3
0,0.7,14.7,108.36,746,0,-144,-10.5,43,6
0,0,2,35.09,102,0,20,-0.1,47,3
1,0,0,59.95,0,0,0,0,45,1
0,9,14,38.8,652,8,-59,-1.8,47,6
0,0,0,36.89,341,5,49,3.3,49,1
1,0,16.7,63.62,1144,48,149,0.9,47,3
0,0.3,16.6,90.56,1004,98,-182,-29.5,45,1
0,0.3,10.3,51.59,912,41,202,2.7,43,6
1,0,0,12.61,0,0,0,-13.2,49,5
0,0,0.3,21.45,3,0,-3,-1.5,45,1
0,0.3,1,30.27,108,0,-49,-0.3,43,1
1,0.3,2,31.45,78,0,-78,26.5,43,1
0,12,21,34.99,884,0,120,0,45,1
0,4.7,7.3,53.89,845,13,-84,-3.9,45,1
0,0.7,10.7,101.65,1028,0,120,2.6,45,5
0,0.7,7,82.76,1077,0,-69,-5.8,43,4
1,0,2.3,30.62,131,0,-67,-0.6,45,3
1,0,6,103.5,698,178,-40,-9.6,49,4
0,0,8.7,42.49,143,0,-49,0,45,6
1,0,22.6,153.27,761,246,-495,-101.9,47,3
0,0,10.7,106.55,992,8,-53,-5.6,49,4
0,0,5.7,62.9,389,0,36,43.9,47,3
1,0,0.7,35.51,15,0,-4,-0.6,43,1
0,0,7,89.76,1170,32,14,16.6,45,1
0,0,0,30.25,1,0,2,0.8,47,6
1,5,6.3,57.01,354,9,-70,-17,43,1
1,0,7.7,50.24,396,0,-72,-0.2,47,4
0,2.7,18,66.61,826,8,-376,-8.7,43,1
0,0.7,5,94.59,828,115,-19,-14.7,45,1
0,0,8,53.73,324,6,2,41.9,49,4
1,0,0,5,0,0,NA,NA,43,3
1,0,15,33.98,212,0,-34,2.2,49,1
0,0,2,49.65,126,96,42,11,47,1
0,0,0.3,19.95,10,0,6,0,45,1
0,0.7,20.7,35.73,421,1,-162,-6.2,47,3
0,0.7,16,124.48,1320,187,-166,-26.2,49,2
1,0,0,30.18,116,0,10,-0.2,47,4
0,0,2,60.51,108,0,34,-0.5,47,3
0,0,0,34.98,1,0,-1,0,49,1
0,0.3,17.4,159.53,1618,0,-329,-4.3,45,1
0,0.3,12.6,93.25,1473,0,-343,-15.1,43,1
0,0,1,13.9,36,2,22,4.1,47,1
0,0,15,78.04,366,26,-110,-36.4,43,3
0,0.7,42.3,291.57,2940,0,-506,-69.1,47,1
0,1,4,42.45,327,18,236,21.3,49,4
0,0.3,5,61.19,206,68,-25,-23.7,43,1
0,0,2.7,38.55,246,0,122,-0.3,43,4
0,0,0,31.24,46,0,-2,-0.2,49,1
0,0,1,34.09,95,0,23,-4.1,43,1
1,0.3,8,32.78,195,0,-60,-1.8,43,3
0,0,8,137.31,953,251,353,72.6,47,3
0,0,21.3,85.56,826,0,-231,-10.6,49,2
0,0,1,35.74,48,0,-9,0,49,1
0,0,0,30,9,0,7,0,47,1
0,0,0.6,33.76,167,0,-52,-0.5,43,1
0,2.7,9.6,96.54,1397,18,9,19.3,47,3
0,2,28,60.59,1127,2,138,-0.6,47,1
0,0,5.4,42.96,272,0,-72,3.9,49,1
0,0,4.7,51.93,434,0,-64,9.8,45,1
1,1,6.3,31.75,112,0,30,1.2,43,1
0,0,0,17.33,7,0,NA,NA,49,1
0,1.3,13.3,105.09,1165,74,-136,-19.8,49,6
0,0,24,76.58,904,0,42,-0.6,43,4
0,0,6,161.16,920,364,-290,-82.2,49,1
1,0,1,43.49,45,0,-9,-3.5,45,1
1,0.3,12.7,103.27,360,171,20,-38.1,43,1
0,0.7,25,42.83,344,18,-86,-7.5,49,6
0,0,4.3,44.49,200,0,142,0,45,3
0,0,23.7,107.03,1631,121,47,10.4,45,1
0,0.3,0,24.57,48,17,-27,-4.3,43,1
1,21.3,33.7,70.13,1482,0,-494,-24,49,3
1,0,18,43.32,340,0,-253,-5.1,49,1
0,8.3,42,77.67,1191,8,203,-2.7,43,1
0,2.7,7.4,29.99,406,0,24,0,45,1
0,0,0.7,25.23,14,0,6,-0.2,43,1
0,0,11.6,41.6,412,70,-145,-28.3,49,3
1,0,1.3,39.12,366,38,-89,-13.1,47,1
0,0.3,1,23.23,40,9,-22,-3.3,45,1
1,0,0,43.9,37,0,-18,-0.5,43,6
0,0,1,30.27,45,0,-4,-0.3,43,1
0,0,2.7,49.97,202,0,-161,-2.5,45,1
0,0.7,11,83.86,1050,28,375,23.6,47,3
0,2.3,3.3,34.99,315,0,-140,0,45,1
0,1.3,1.7,26.02,258,0,112,-1,49,1
0,0,0,43.23,309,4,305,4.9,49,1
0,2.7,24,51.99,772,5,139,-2,49,3
1,0,18,113.94,750,189,-156,-46.1,45,1
0,0,0.6,30.52,78,0,20,-0.5,43,1
1,3.7,16.6,45.86,600,10,-3,-42.9,47,3
0,0,3,46.2,222,26,-6,-2.3,47,1
0,0.7,16.3,236.91,2028,603,152,14.3,45,3
0,0,3.4,31.62,135,0,20,2.9,47,1
1,0,2.7,20,15,0,1,0,49,1
0,0,2,47.96,242,0,-30,-8.3,43,1
0,0,1,29.99,41,0,116,0,45,2
1,1,18,75.9,1257,0,-297,-0.2,45,3
0,0,4.3,42.87,308,0,-8,-0.4,43,1
1,0,0.7,30.77,32,0,-8,0.2,43,1
0,4,7,45.95,802,12,-156,-4.7,47,3
0,0,22.3,152.72,1210,0,-162,2.3,45,3
0,0,3,35.07,94,0,3,-0.1,45,2
0,0,7.3,50.78,988,40,-50,-0.3,43,1
0,0,0.3,28.23,71,40,-13,-3,43,1
0,0,3,55.26,269,0,-45,0.5,47,3
1,0,14.7,159.25,1388,0,-113,-2.3,47,3
1,0,1.7,29.99,41,0,8,0,45,1
0,0,3,41.99,296,0,-174,-11.1,49,1
0,0,4.4,45,340,0,-60,0,49,1
1,1,105,98.83,2322,58,-1913,-97.8,49,4
0,0,3,44.2,311,68,-74,-12.2,45,3
0,0,5,34.61,376,17,-122,-4.6,43,1
0,0,0,29.99,217,0,-28,0,49,1
1,4.7,34.3,91.07,613,153,-120,-14.1,43,4
0,0,15,123.56,449,264,-239,-83.1,45,5
0,0,14.3,61.97,495,0,-136,2,45,1
1,1.3,4.4,30.16,168,0,-74,-0.2,47,3
1,0,1,32.27,59,0,-9,4.9,45,1
1,0,8,34.99,178,0,78,0,47,1
0,0,3.7,59.96,410,24,-2,-3,49,1
1,0,0,30.27,0,0,0,-0.3,43,1
0,5,10.3,79.78,1854,0,62,-0.8,45,1
1,0,7.4,36.81,354,4,-84,-1.8,49,1
0,4.3,14.4,58.22,731,24,164,8,47,1
0,0,2,50.9,613,28,93,-4.4,49,1
0,0,0,48.42,422,0,-46,-10.2,47,1
1,1.7,3.7,77.87,556,91,110,1.6,43,4
0,0.7,10.4,327.18,1207,678,6,20.8,49,4
1,0,16.7,87.16,319,160,60,11.7,43,1
1,0,1,10.78,75,3,-21,-0.8,43,1
0,0,5.7,94.57,505,177,-68,-16.9,45,1
0,0,3,50.45,120,0,8,-0.4,43,1
0,0,0.3,22.66,35,11,-25,-5.7,43,1
0,0,5.6,64.58,694,47,304,17.5,45,1
1,0,0,34.99,41,0,7,0,47,1
1,0,0,20.65,17,2,-13,-0.6,45,4
0,3,15.4,179.63,1008,285,78,35.8,43,3
0,0,0.3,19.99,4,0,0,0,47,4
0,0,4,30.26,240,0,-14,-0.3,43,3
1,0,11,35.76,247,0,-34,1.9,45,1
1,0,0,19.95,0,0,0,0,47,1
0,0,3.3,74.97,444,126,-13,-4.8,43,1
0,0.7,11.3,55.65,214,58,26,10.4,45,1
1,0,2.7,42.02,178,32,-40,-10.1,49,1
0,0,0,61.74,186,0,-43,-1.4,47,3
1,0,0,30.27,21,0,11,-0.3,43,4
0,0,7.7,64.01,376,8,279,10.7,47,1
1,1,1.3,25.09,72,0,-18,-0.1,45,3
0,0,0.3,11.54,9,6,-2,0.5,43,1
0,0,2.3,85.98,566,141,-66,-37,43,1
0,0,0,16.99,3,0,-3,0,49,3
0,0,0,16.95,4,0,-2,0,47,1
0,0,18,148.95,1516,155,483,57.6,45,3
0,0.3,0.3,30.61,9,0,-3,0.8,43,4
0,1.3,5.3,68.24,356,78,-196,-33.2,43,3
0,0,7.3,55.2,256,0,-44,-5.2,43,1
0,0,3,20.97,50,3,26,3.1,47,1
0,2.3,11,150.78,809,298,-64,5.9,45,1
0,0,3.3,38.24,670,0,-160,0,47,1
0,2.3,3,55.58,390,70,32,12.2,45,1
0,0,19,65.49,733,45,-65,-18,47,1
1,0,0.6,29.99,52,0,18,0,45,3
0,0,0,46.07,95,0,113,-0.4,43,1
0,0,4.3,96.91,462,258,-36,-8.9,47,1
0,0.3,13.3,120.22,1061,51,-42,-19.3,43,1
0,0,0.3,16.99,1,0,1,0,47,1
1,0,1.7,45.56,102,69,0,0.7,45,4
0,0.3,6.3,34.59,380,4,-56,-1.4,45,1
0,0,1.6,35.34,184,0,48,0.6,49,1
0,0,5.7,50.44,524,0,115,-0.4,43,1
0,0.7,2.3,102.34,444,154,86,5.3,43,1
0,0,1,57.96,242,78,26,2.4,43,1
0,0,5.3,88.28,493,34,175,18.5,45,1
1,0,1.3,34.79,76,7,-76,-2.8,47,1
0,0,8,34.99,222,0,318,0,47,1
1,3.3,5.3,31.44,152,1,36,1.3,43,1
0,0.7,31,109.34,468,198,440,59.7,43,3
1,0,5.6,30.26,46,0,-18,-0.3,49,1
1,0,1.3,42.87,61,0,-59,-0.4,43,1
0,0,3.3,32.27,248,6,99,6.8,45,1
0,8,15.3,36.67,925,3,155,2.5,45,1
1,0.3,1,12.76,66,0,-66,-12.8,49,1
1,0.7,1.7,30,220,0,-71,0,47,1
0,0,0.3,30.27,75,0,-16,-0.3,43,1
1,0.3,0.3,21.31,21,1,-3,-0.3,43,1
1,0,0,10,0,0,NA,NA,45,1
0,0,0,5,0,0,0,0,45,1
0,0,0,24.94,40,24,-38,-4.9,45,1
0,2.7,5.7,44.8,223,27,-182,-50.4,46,6
0,0,11.7,59.23,600,0,424,-9.2,45,1
0,1.7,7,63.78,424,0,104,-0.5,42,3
0,0,0,17.14,0,0,0,-0.2,42,1
1,0,0,25.18,14,0,-5,-0.2,42,1
0,1.7,10,52.96,266,0,157,28.3,42,4
0,0.3,0,30.44,137,12,-98,-30.4,46,1
0,0.3,2,24.73,63,0,102,-14.1,46,4
0,6.7,16,36.51,1226,0,6,-0.5,42,3
0,3.3,19.7,174.35,2670,382,-1188,-97.4,44,1
0,2,9.4,80.34,350,0,47,-20.3,48,3
0,0,10.6,82.15,428,45,-220,-11.8,42,1
1,0,2.3,62.22,718,25,-6,-9.1,44,1
0,0,2.3,38.98,75,0,26,1.9,48,1
0,0,11.7,60.16,572,0,174,-3.6,44,1
1,0,1.7,21.8,17,17,10,10.2,42,1
1,4.7,3,30,82,0,8,1.9,48,3
0,0.3,14,45,532,0,66,0,44,1
0,0,7,50.69,474,0,-125,-0.7,42,4
0,0,2.7,35.39,319,12,165,12.1,42,6
0,0,4.3,87.67,737,12,-270,-7.7,44,1
0,3.7,29.3,107.42,1870,120,-770,-7.4,42,1
0,0,5,48.93,517,44,-172,-48.9,44,1
0,0,10.6,105.09,722,182,-110,-32.3,46,1
0,0,0.7,31.84,87,0,-15,4.5,42,1
0,1.7,14,10,448,0,-186,0,46,1
0,0,4,50.19,435,0,-87,0.6,44,1
0,0,3,14.06,30,0,-11,-0.4,44,3
1,0,0,17.14,0,0,0,-0.2,42,1
1,0,4.4,37.1,71,0,35,-7.1,42,1
0,0.3,1,32.07,70,0,-48,-1.2,46,3
0,1,11.3,110.78,954,153,-180,-43.9,46,3
0,0,10,85.31,224,3,10,-19.8,44,2
0,0,4.3,55.95,304,0,-19,0.6,42,1
0,0,13,132.79,1100,0,288,-15.8,44,1
0,0,24,63.84,754,18,-720,-63.8,42,1
0,0,8.3,107.06,698,179,9,4.5,44,1
1,0,1.7,37.15,112,0,-76,3.5,44,4
0,2.3,18,84.77,827,76,136,10.5,42,3
0,0,4.3,29.99,52,0,9,0,44,1
0,3.3,15.7,150.5,1658,123,131,17.5,46,1
1,4,11.3,135.13,711,280,-202,-57.8,46,1
0,0,0.6,32.21,53,32,-25,-9.7,46,1
1,0,25.7,77.41,846,1,-98,-2.4,42,3
0,0,5.3,42.93,167,0,-84,-12.5,46,3
1,0,0,30.1,2,0,-2,-0.1,44,4
1,0,2,42.23,66,0,-40,-9,44,1
0,0,0,4.75,0,0,0,0,44,1
0,0,21.6,161.49,1958,0,-114,-2.6,42,1
0,2.3,20.6,76.89,1256,50,-248,-33.6,44,2
0,1.3,0.3,18.41,29,0,-28,-2.3,44,1
1,0,11.7,87.39,669,120,183,16.4,48,3
0,0.3,9,78.48,753,0,-145,-0.5,46,1
0,0,22.3,179.07,1030,0,150,-18.1,46,3
0,0.3,21.3,40.78,372,13,-149,-2.8,46,1
0,2,13.6,56.77,518,8,11,3.2,44,2
1,0.3,2,40.07,81,28,-81,-10.1,42,1
0,0,14,76.67,886,0,78,-1.7,44,5
0,0,11,93.97,1016,61,-68,-14.1,46,4
0,3.3,43.7,213.96,2554,529,-298,-71,44,4
0,0.3,8.3,85.84,587,116,299,62.9,42,1
0,12.3,48,139.58,3098,249,-36,-22.1,42,1
0,2,25.3,181.75,1578,232,532,157.6,46,1
1,0,2,29.99,80,0,86,0,46,2
0,14,12.7,64.31,1638,0,-394,5.8,46,1
0,1,10.3,80.39,804,78,104,-21.6,46,1
0,1.3,13.3,71.45,511,72,-109,-21.4,44,3
0,0,10.6,63.37,951,0,183,15.6,48,7
0,0,0.3,17.5,16,2,-1,-0.5,44,1
1,0,15,59.77,490,8,7,-3.8,42,1
0,6,9.3,88.92,1130,128,8,2.5,44,1
0,0,0,42.5,10,0,10,-32.5,48,1
0,0,6,39.33,187,8,-86,-7.5,44,1
0,0,8.6,56.48,174,0,134,-1.5,46,1
1,0.7,14,84.76,1026,32,88,20.2,44,3
0,0.3,6.7,78.2,834,0,113,6.5,48,1
0,0,10.3,75,975,0,131,0,46,3
0,0,5,124.3,1317,237,299,57,48,3
0,0,0.3,10,6,0,0,0,46,1
0,0,0.3,55.29,180,20,-24,-4.8,48,1
0,0.3,1.6,31.14,176,10,-96,-3.2,48,1
1,0,11.3,86.71,580,163,-80,-24.3,46,4
1,22.3,27.3,39.99,806,0,-180,0,46,3
1,0.3,9.4,57.95,347,0,-326,-8,44,4
0,4,32.3,50.58,1159,0,-188,-0.2,46,1
0,0,2.7,11.24,166,0,-74,-1.2,44,1
0,0.7,3.3,83.58,438,170,-408,-67.6,42,3
0,0,1.7,50.49,231,0,-49,0.5,46,1
0,3,3.7,34.99,0,0,0,0,48,1
0,1,1.3,61.66,211,0,-10,-26.7,42,1
1,0,0,25.79,37,22,7,2.8,46,1
1,0,0,29.99,114,0,-30,0,46,1
0,1.3,23.4,63.73,566,0,-69,11.2,48,4
0,0,39,261.83,3240,1037,-642,-63.6,44,3
0,0,5,56.65,286,102,-282,-39.7,46,1
1,1,25,115.22,1576,0,-1348,-114.2,48,5
0,0.7,7.3,34.99,717,0,-90,0,48,1
0,0,8.7,95.64,946,13,-184,-4.9,46,7
1,0,7.3,118.15,716,214,37,11.5,44,1
0,1.7,30,123.98,1648,99,110,-24.4,48,3
1,1,2,37.26,307,0,30,-2.7,42,5
0,0,6.7,45.42,512,0,-175,-0.4,44,3
0,0.7,0,34.98,74,0,28,0,48,3
0,0.3,14.7,43.89,468,17,27,7,48,3
0,0,7,23.93,191,6,-83,-3,46,1
1,0,4.7,48.3,552,29,-64,-15.8,48,3
0,0,2.6,30.33,105,0,-41,0.3,44,1
0,0.7,54.7,93.64,662,288,-662,-88.6,44,1
0,0,0,33.36,384,0,-100,-2.4,44,1
0,0,0,24.48,30,18,-14,-5.1,48,1
0,0,11,83.44,697,169,-282,-50.9,48,1
1,11,8,61.35,960,1,218,-0.2,44,1
0,0,3.3,63.28,444,0,-64,-2.4,48,1
0,2,20,59.68,726,24,-726,-59.7,48,4
0,0,1.3,36.32,114,13,-74,-5.9,42,1
0,0.3,67.6,793.05,4661,2976,-2785,-524.1,48,4
0,0,20.4,110.87,1150,0,2,-3.4,48,1
1,0.3,20,56.23,686,18,-242,-2.4,46,1
1,0,0,16.99,0,0,0,0,46,1
1,0,1.3,30.28,20,1,-10,-0.3,44,1
1,0,4.4,34.99,92,0,18,0,48,1
0,0,0,50.09,1600,0,184,0.3,48,1
0,6,27.7,87.85,1129,85,-1129,-87.8,46,7
0,0,35.7,130.04,1180,16,-144,-12.2,42,2
0,11,14,39.54,1057,38,66,11.6,48,1
0,0,7,45.7,447,10,34,-8.1,44,3
0,0,0,17.14,6,0,-1,-0.2,41,1
0,0,17.4,92.36,1086,104,-52,-42.4,44,3
1,0,1.3,69.11,192,134,NA,NA,48,3
1,0,7,49.33,432,0,-256,-1.4,46,3
0,0.3,9.7,63.77,893,1,26,21,46,3
1,0,34,172.12,2241,123,-2104,-245.6,43,3
0,0.7,0.7,55.03,189,0,25,-3.1,41,1
0,0.3,0,30,14,0,-13,0,45,1
0,0,0.7,30.04,29,0,36,0.2,47,1
0,1,6,44.19,422,38,-5,-10.5,47,1
0,2.7,6.3,50.73,416,0,256,1.2,45,3
1,3,14,46.23,404,33,248,27.1,41,1
1,0,0,16.99,2,0,-1,0,47,1
0,0,3.4,34.99,316,0,-82,0,43,1
0,0,5.7,38.94,380,3,348,4.4,45,1
0,0.3,6.4,45.32,856,0,-856,-25.3,41,3
0,0,11.4,30.24,125,0,28,0.7,43,1
0,0,0,135.5,999,98,531,11.3,45,4
0,0,0,16.99,6,0,-6,0,45,3
0,1.3,6.6,96.12,673,111,-188,-38,47,1
0,0,4.6,35.73,348,0,66,0.2,45,1
0,0.3,13,144.05,1068,210,108,25.9,45,1
0,11.3,23.3,46.18,505,4,-32,-1,47,3
0,0,14.7,40.73,399,0,-59,-0.7,47,1
0,0,19.7,5.11,249,0,-6,5,41,1
0,0,5.4,61.9,596,7,48,-26.7,41,3
1,0.7,6,84.99,263,0,NA,NA,45,1
1,0,3.7,30.26,98,0,-72,-0.3,41,1
0,5.3,6.7,38.99,618,2,238,0,47,1
0,0.3,8.7,60.94,568,26,-17,-10.6,41,3
0,0.7,4,73.72,735,0,5,-0.5,47,1
1,1,3.3,50.65,154,23,-154,-9.4,45,3
0,2,19.3,151.49,2452,0,501,-0.5,47,3
0,0,2,31.84,198,0,-21,-0.3,41,3
0,0,0,17.14,1,0,-1,-0.2,41,1
0,1.7,1,45.31,72,44,-56,-23.3,43,1
1,2.3,0,30.26,37,0,-15,-0.3,41,1
1,0.3,1,27.34,42,10,-36,-4.1,45,1
0,0,0,30.25,113,0,7,0.4,43,4
1,0,2.7,59.91,202,84,44,8.5,41,1
1,0.3,1,36.5,54,0,-12,-0.3,41,4
1,0,1.7,24.76,45,12,12,2.6,41,3
1,0,1.7,43.38,255,16,112,19.2,47,1
0,0,1,29.99,345,0,-76,0,43,1
0,8.7,54.7,420.39,2734,900,593,242.6,45,5
1,0,5.7,33.59,245,11,68,7.7,41,1
0,0,17.6,163.44,1871,0,-197,-9.2,43,3
1,0,13,73.14,533,105,61,37.7,45,4
0,1.3,11.3,46.73,768,30,-768,-11.7,43,1
1,0,6.3,60.4,560,27,76,4.4,45,3
0,0,0,16.99,7,0,6,0,43,1
0,1,37.7,67.89,785,17,205,20.9,41,1
0,0.3,0.3,19.99,14,0,-1,0,45,1
0,0,1,34.99,291,0,31,0,47,3
0,4.7,3.3,47.08,339,18,67,-6.3,47,4
1,0.3,0,10.52,11,10,-7,-1,41,4
0,1,24.3,111.57,746,33,-303,138.2,41,1
1,0,0,19.99,0,0,0,0,43,1
0,5.3,13.7,162.36,1534,195,911,221.1,43,5
0,0,0.7,30,75,0,-45,0,45,5
0,0,0,56.48,4,0,-4,-1.5,45,7
1,3.7,30,54.16,656,26,-142,-54.2,45,3
0,0.7,3,61.04,338,38,-298,-21.1,45,5
1,0,0,50.44,0,0,0,-0.4,41,1
0,3.3,58,237.94,1852,493,165,202.2,45,3
0,0,10.6,50.27,404,39,134,32.2,41,4
0,0,8,150.35,1573,140,-20,-43.2,43,1
0,0,4.7,48.6,274,26,28,21.2,45,1
1,0.7,0,30.48,61,0,-3,0.5,47,4
0,0,7.7,59.34,911,20,111,20,43,5
1,2.3,7,36.1,187,15,-187,-6.1,43,5
0,1.7,11.3,67.76,570,102,48,22.2,43,1
1,35.3,10.3,50.24,1096,0,81,-0.2,47,1
0,0.7,0,35.33,132,15,-72,-5.3,45,2
0,0,0.7,35.23,79,0,32,-0.2,45,1
0,0,8,159.06,1205,0,140,-6.7,45,5
0,0,4.3,31.19,134,0,-8,-0.6,47,1
1,2,11,66.73,404,36,56,2.3,41,1
0,2.7,33.3,96.23,646,0,136,1.7,47,3
1,0,8.7,56.33,235,75,-128,-26.3,43,1
0,0,5,81.37,400,0,-72,-3.1,45,1
1,0,6.4,62.84,210,2,-150,-7.9,41,1
0,0,1.3,31.56,88,8,66,5.7,41,1
0,1,5.3,67.87,458,69,168,44.9,45,1
0,0,29.3,362.38,3220,1064,614,181.5,44,5
0,0,0,40.34,273,0,126,1,43,1
0,0,15.6,66.34,488,65,-74,-26.3,47,1
0,0,9,107.08,830,16,107,-43.8,43,1
0,0,5.7,66.08,398,93,-140,-19.8,45,3
0,0,19,127.43,1011,106,36,-12.7,45,1
0,3.7,21,69.61,762,11,126,4.4,43,1
0,2.7,3.4,55.02,445,60,3,3.6,47,5
0,0.3,5,50.74,405,0,-133,1.2,43,1
0,0,2,38.24,331,0,269,0,45,1
0,0,0.7,23.3,19,0,4,4.3,41,1
0,1.7,7.7,69.14,436,47,210,-13,43,1
0,0,6,59.93,757,48,114,1.7,45,1
0,0.3,5,37.35,124,30,-104,-12.1,40,4
0,0,0.7,19.99,3,0,-3,0,46,3
0,0,14,137.76,2466,81,-934,-36.6,42,2
1,0,0.7,33.73,42,0,-9,-0.5,42,1
0,2,6.6,59.37,694,8,270,-15.4,44,4
1,0.3,12.3,50.49,219,0,-11,0.5,42,1
0,2,6.6,55.29,400,0,-3,-3.1,46,4
1,3.7,7.3,50.68,360,0,-64,-0.3,44,3
0,0,1.6,22.7,109,0,22,-22.7,42,1
0,0,0.6,28.66,33,4,-25,-8.7,40,1
0,1.3,8.7,63.21,372,178,-85,-13,40,5
0,0,16,36.69,289,36,-65,-36.7,44,1
0,19.7,40,78.68,1885,48,334,1.6,40,5
0,10.7,4.7,94.44,1148,16,416,12.8,42,4
0,0,0.6,30.45,27,0,-22,-0.5,40,3
0,0.7,9,86.66,1254,18,-336,-27,46,1
0,2,8.3,63.46,650,69,16,22.4,40,1
0,0,1.4,45.88,346,24,130,-5.9,46,1
0,0,8,63.19,290,20,-113,-4.2,40,3
0,0,0.3,9.5,370,0,96,0,44,3
0,0,3.6,54.22,282,68,314,71.6,40,6
0,0,11.3,76.78,717,0,-86,0.2,42,4
0,0,24.7,56.65,525,22,-61,-6.7,44,1
